job,alpha,nG,nE,n,replicate,nComb,nPosEigen,time_eigen,Frobenius_eigen,CMD_eigen,nPC_eigen,pPC_eigen,time_tensorEVD,Frobenius_tensorEVD,CMD_tensorEVD,nPC_tensorEVD,pPC_tensorEVD
316,0.98,100,10,30000,4,1000,1000,8712.105,156.463306838574,0.000600807115160973,692,0.692,0.930000000000291,153.700890899444,0.000538972995699494,698,0.698
317,0.98,500,10,30000,4,4983,4983,4909.009,108.557025986161,0.000466830927996931,2922,0.586393738711619,2.11299999999937,99.3065650898306,0.000290716159515481,3062,0.614489263495886
318,0.98,1000,10,30000,4,9480,9480,10611.269,116.228697052523,0.000459145027110308,4236,0.446835443037975,10.0339999999997,108.86679359361,0.000294267555786654,4671,0.492721518987342
319,0.98,100,30,30000,4,2999,2999,4927.924,95.1455090971512,0.000258336995160091,1728,0.57619206402134,1.27599999999984,93.4962843963657,0.000213038386947417,1773,0.591197065688563
320,0.98,500,30,30000,4,12963,12963,5023.317,83.3178516794053,0.000314890893724829,5789,0.446578724060788,5.17599999999948,76.5213666673057,0.000187573015002829,6725,0.518784232045051
321,0.98,1000,30,30000,4,19011,19011,5017.894,83.668402190776,0.00026912095778775,8087,0.425385303245489,12.5699999999997,73.9802668951775,0.000146555961425765,10581,0.556572510651728
322,0.98,100,50,30000,4,4986,4986,5217.294,71.5464501752069,0.000193738089785289,2379,0.477135980746089,1.41299999999956,70.0357604253546,0.000155321876040615,2472,0.495788206979543
323,0.98,500,50,30000,4,17453,17453,5087.408,70.6369342724731,0.000207190624061937,7389,0.423365610496763,7.21700000000055,62.7867294679808,0.000104970951200434,9215,0.527989457399874
324,0.98,1000,50,30000,4,22508,22508,4700.713,69.5043072463074,0.000204444165613715,10223,0.454194064332682,11.2659999999996,58.9833557987522,9.06434330706363e-05,15228,0.676559445530478
325,0.9,100,10,10000,5,1000,1000,174.476,198.790882760057,0.00736526965878892,361,0.361,0.121999999999986,194.757861932983,0.00663851489454281,377,0.377
326,0.9,500,10,10000,5,4322,4322,173.028,147.236170103472,0.00418599979459711,1166,0.269782508098103,0.436999999999983,136.84643052948,0.00297678904230958,1417,0.327857473391948
327,0.9,1000,10,10000,5,6319,6319,177.121,125.648264737745,0.00305220187329835,1592,0.251938597879411,0.717999999999989,115.705842862302,0.00200798935439073,2124,0.336129134356702
328,0.9,100,30,10000,5,2882,2882,172.008,132.587780900822,0.00387789180292131,761,0.264052741151978,0.239000000000004,128.090630945557,0.00323511567111467,831,0.288341429562804
329,0.9,500,30,10000,5,7323,7323,190.443,119.538812172795,0.00270640696672464,1806,0.246620237607538,0.773000000000025,104.067450037998,0.00155549920975462,2582,0.352587737266148
330,0.9,1000,30,10000,5,8518,8518,187.334,127.639194102495,0.00285985309075565,2201,0.258393989199343,2.066,101.660986422868,0.00129244337814338,3791,0.445057525240667
331,0.9,100,50,10000,5,4324,4324,177.845,119.425024217391,0.00287469283314479,951,0.219935245143386,0.281000000000006,112.333696050537,0.00218425532611777,1092,0.25254394079556
332,0.9,500,50,10000,5,8203,8203,188.431,104.972201549205,0.00231342624286213,2144,0.26136779227112,1.642,87.0758776508456,0.00117874685753505,3349,0.408265268804096
333,0.9,1000,50,10000,5,9084,9084,183.855,113.410498517095,0.0027954974692046,2652,0.291941875825627,3.107,87.0426254835064,0.00121829228764803,5353,0.589277851166887
334,0.9,100,10,20000,5,1000,1000,1388.752,414.522588473931,0.00977745455628021,409,0.409,0.307999999999993,409.878847023604,0.00946059808092681,417,0.417
335,0.9,500,10,20000,5,4904,4904,1492.745,332.029258403421,0.00383011599860461,1157,0.235929853181077,0.591999999999871,321.097527707135,0.00325777754564049,1272,0.259380097879282
336,0.9,1000,10,20000,5,8626,8626,1377.478,351.468466262564,0.00454937689348633,1543,0.178877811268259,1.29099999999994,340.572951937459,0.00388144073177454,1819,0.210874101553443
337,0.9,100,30,20000,5,2998,2998,1336.748,240.907587622534,0.00303181181359724,795,0.265176784523015,0.465999999999895,236.389457402841,0.00272974739032916,833,0.277851901267512
338,0.9,500,30,20000,5,11077,11077,1416.206,232.959879897473,0.00223887206718365,2186,0.197345851764918,1.7059999999999,215.505127011682,0.00148927824821632,2669,0.240949715626975
339,0.9,1000,30,20000,5,14576,14576,1753.06,214.092900054043,0.00250258984695784,2987,0.204925905598244,3.13599999999997,190.155630801546,0.00159215827823223,4101,0.281352908891328
340,0.9,100,50,20000,5,4907,4907,1918.807,228.075512906305,0.0028534579039674,995,0.202771550845731,0.619000000000142,221.629917803455,0.00247950810385278,1060,0.216017933564296
341,0.9,500,50,20000,5,13742,13765,1440.249,200.596167093691,0.00213393455345079,2749,0.199709407918634,3.08500000000004,177.727870994458,0.00129801241120064,3598,0.261387577188522
342,0.9,1000,50,20000,5,16434,16434,1948.875,193.418988857029,0.00168562145348683,3510,0.213581599123768,6.87799999999993,164.63258680453,0.000914805688770004,5262,0.320189850310332
343,0.9,100,10,30000,5,1000,1000,8710.194,719.533307010423,0.00997597071972745,370,0.37,0.619999999998981,718.734924966367,0.00985603910579902,374,0.374
344,0.9,500,10,30000,5,4989,4989,4907.027,400.648028595095,0.00234299204656663,1267,0.253958709160152,1.13000000000011,389.953910474958,0.0019353281612472,1349,0.270394868711165
345,0.9,1000,10,30000,5,9491,9491,10605.037,376.220067649977,0.0017193590069875,1759,0.185333473817301,3.62199999999939,360.482206560738,0.0013053954386153,1945,0.20493098725108
346,0.9,100,30,30000,5,3000,3000,4928.652,365.553646912263,0.00320792191303454,778,0.259333333333333,0.681000000000495,359.426138661334,0.0029902448578506,799,0.266333333333333
347,0.9,500,30,30000,5,12949,12949,4941.691,292.598396442729,0.00177718502745383,2409,0.186037531855742,2.49399999999969,277.364640914305,0.00133531714194646,2763,0.213375550235539
348,0.9,1000,30,30000,5,18927,18927,4862.978,292.604819701525,0.00149915981393478,3305,0.174618270196016,4.64000000000033,271.34752613407,0.000988731778836516,4112,0.217255772177313
349,0.9,100,50,30000,5,4990,4990,5216.233,339.892971664519,0.00236866956787651,1045,0.209418837675351,0.862999999999374,332.112667387625,0.00211361999754323,1094,0.219238476953908
350,0.9,500,50,30000,5,17460,17460,5117.361,280.586229453312,0.00154452375063596,2957,0.169358533791523,3.41700000000037,259.426184167443,0.00102214023355662,3526,0.201947308132875
351,0.9,1000,50,30000,5,22518,22518,5142.331,293.831401552421,0.00153323637330027,3751,0.166577848832045,6.14400000000023,263.746675656224,0.00100384492558769,4958,0.220179412025935
352,0.95,100,10,10000,5,1000,1000,173.972,84.1709595498636,0.0016178081762519,558,0.558,0.182999999999993,81.8720068656497,0.00137835311973678,579,0.579
353,0.95,500,10,10000,5,4342,4342,176.58,70.5679895548628,0.00136731021515479,1765,0.406494702901889,0.578000000000003,64.6553913608602,0.000844132974315293,2111,0.486181483187471
354,0.95,1000,10,10000,5,6338,6338,174.998,81.5383701790127,0.00134097428881796,2410,0.380246134427264,0.912000000000006,72.9349208181973,0.000746956654525843,3310,0.52224676554118
355,0.95,100,30,10000,5,2901,2901,169.702,80.8033188270722,0.00217879369772189,1090,0.375732506032403,0.230000000000018,78.8515928155705,0.00183804219882966,1192,0.410892795587728
356,0.95,500,30,10000,5,7289,7289,177.618,67.8840882870565,0.00160855167202056,2949,0.404582247221841,1.13900000000001,56.692469163454,0.000781734714674243,4518,0.619838112223899
357,0.95,1000,30,10000,5,8506,8506,182.731,77.8348809387498,0.0020167564987924,3451,0.405713613919586,2.55799999999999,60.1500120736214,0.000880913360581492,6818,0.801551845755937
358,0.95,100,50,10000,5,4335,4335,174.994,60.4434291475118,0.00106142452387614,1417,0.326874279123414,0.338999999999999,57.0540319109398,0.000763847507342153,1620,0.373702422145329
359,0.95,500,50,10000,5,8289,8289,185.825,66.6388649346428,0.00159186946299905,3264,0.393774882374231,1.85300000000001,50.7382130949212,0.000660705735903155,5755,0.694293642176378
360,0.95,1000,50,10000,5,9043,9043,182.588,62.3164353528937,0.00131336122619463,4008,0.443215746986619,3.22499999999999,45.2644284971127,0.000439377888469261,9150,1.01183235651885
361,0.95,100,10,20000,5,1000,1000,1412.309,298.570153443157,0.00332811882464867,446,0.446,0.336000000000013,298.304148426157,0.00325808796248428,453,0.453
362,0.95,500,10,20000,5,4918,4899,1528.14,239.920995157178,0.00331530443268357,1541,0.314553990610329,0.749000000000024,240.035048080047,0.00320967035221909,1648,0.336395182690345
363,0.95,1000,10,20000,5,8637,8637,1375.117,160.420208352462,0.00149831689481239,2805,0.324765543591525,1.86599999999999,151.55606616785,0.00103935622200779,3303,0.382424452935047
364,0.95,100,30,20000,5,2995,2995,1367.917,119.721906390096,0.00129317801132756,1291,0.431051752921536,0.587999999999965,117.301809088492,0.00109597946418749,1350,0.450751252086811
365,0.95,500,30,20000,5,11063,11063,1439.481,122.625352751868,0.00105286532131321,3528,0.318900840639971,2.42100000000005,114.0669926254,0.00068219217377441,4357,0.393835306878785
366,0.95,1000,30,20000,5,14573,14573,3086.915,110.680154633442,0.00083011506865005,4798,0.329239003636863,9.02700000000004,96.1404341234342,0.000419596040206471,6881,0.472174569409181
367,0.95,100,50,20000,5,4907,4907,1928.26,112.094158997341,0.000794142454850544,1544,0.314652537191767,1.05399999999986,108.630182573538,0.000620167629753032,1645,0.335235378031384
368,0.95,500,50,20000,5,13721,13721,1419.849,106.176111997792,0.000839669932759524,4236,0.308723853946505,3.11199999999985,93.093205158529,0.000447188242209351,5740,0.418336855914292
369,0.95,1000,50,20000,5,16501,16501,1958.156,110.692462810561,0.00091575807344968,5754,0.348706139021877,7.31899999999996,90.7554503071726,0.000427194173228784,9503,0.575904490636931
370,0.95,100,10,30000,5,1000,1000,5372.832,340.493524375695,0.00255502228032256,531,0.531,0.358000000000175,338.584957772148,0.00242603403551378,536,0.536
371,0.95,500,10,30000,5,4991,4991,4786.271,260.546017844314,0.00183585849421697,1972,0.395111200160289,1.63200000000052,260.020146275495,0.00162410908383515,2085,0.417751953516329
372,0.95,1000,10,30000,5,9470,9470,4556.518,236.824076636281,0.000864177403589683,2655,0.280359028511088,2.26400000000012,226.993925813123,0.000592982897707373,2940,0.310454065469905
373,0.95,100,30,30000,5,3000,3000,5124.799,191.10683405474,0.0010130824484339,1177,0.392333333333333,0.911000000000058,190.186819309036,0.00091028543571825,1209,0.403
374,0.95,500,30,30000,5,12975,12975,4894.818,168.602151400401,0.000941437928412281,3834,0.295491329479769,3.56999999999971,160.199753444095,0.000665928160615725,4421,0.340732177263969
375,0.95,1000,30,30000,5,18967,18967,4991.161,152.891082761178,0.000675084362517842,5495,0.289713713291506,7.92000000000007,140.059202827442,0.000393481772452353,7007,0.369431117203564
376,0.95,100,50,30000,5,4985,4985,4946.12,164.724843434303,0.000828097964452157,1563,0.313540621865597,1.31400000000031,162.276899120378,0.000723141580782127,1627,0.326379137412237
377,0.95,500,50,30000,5,17488,17488,5193.278,166.529977168383,0.000813750246562162,4708,0.269213174748399,5.36899999999969,150.706758753964,0.000492110923430045,5827,0.333199908508692
378,0.95,1000,50,30000,5,22523,22520,4428.411,166.49255317453,0.000802868198828466,6390,0.283747779751332,8.41399999999976,143.623884084106,0.00042021915176782,9067,0.402619893428064
379,0.98,100,10,10000,5,1000,1000,179.332,65.9732719279961,0.00118462978997225,701,0.701,0.153999999999996,67.0696186913898,0.00114926652740843,720,0.72
380,0.98,500,10,10000,5,4291,4291,182.618,36.7260848128354,0.000572952044648134,2600,0.605919366115125,0.798000000000002,32.110967940648,0.000319486046606143,3101,0.722675367047308
381,0.98,1000,10,10000,5,6345,6345,174.456,37.4519367660297,0.000320693637515856,3344,0.527029156816391,1.34,31.8643212537951,0.00015144440270165,4591,0.723561859732073
382,0.98,100,30,10000,5,2872,2872,169.422,43.8375291621569,0.00067348210159468,1549,0.539345403899721,0.346000000000004,42.0580641050986,0.000514843531016718,1696,0.590529247910863
383,0.98,500,30,10000,5,7274,7274,175.041,30.5541380602658,0.000410220547341078,4213,0.579186142425076,1.35300000000001,24.8429133249383,0.000164690850355864,6828,0.938685729997251
384,0.98,1000,30,10000,5,8524,8524,180.986,29.7516571807836,0.000453867127159446,5256,0.61661191928672,3.36000000000001,22.1788846541316,0.000165429869977363,11385,1.33564054434538
385,0.98,100,50,10000,5,4295,4295,171.001,26.7647902499707,0.000296434995784911,2122,0.494062863795111,0.471000000000004,24.618111170914,0.000186313463325094,2452,0.570896391152503
386,0.98,500,50,10000,5,8239,8239,172.205,26.2573667799491,0.000289133251748286,4875,0.591698021604564,2.40899999999999,19.464056822382,9.11309990466735e-05,9219,1.11894647408666
387,0.98,1000,50,10000,5,9042,9042,180.051,27.5630533724914,0.000371787041994254,5689,0.62917496129175,4.84400000000002,19.5066863401191,0.000115903967074171,14729,1.62895377128954
388,0.98,100,10,20000,5,1000,1000,1390.782,88.0005357747965,0.00056621646341104,694,0.694,0.462999999999965,86.3369382969163,0.000515229339186574,702,0.702
389,0.98,500,10,20000,5,4897,4897,1510.527,86.9329672116443,0.000543858990260882,2457,0.501735756585665,1.2320000000002,82.298302419935,0.00039691246243645,2658,0.542781294670206
390,0.98,1000,10,20000,5,8628,8628,1386.054,67.8290645827492,0.00031931172689792,4034,0.467547519703292,2.25699999999983,60.453058635777,0.000160714309371368,4672,0.541492814093649
391,0.98,100,30,20000,5,2998,2998,1390.117,65.094824181386,0.000370261688964701,1678,0.559706470980654,0.782000000000153,64.736288925816,0.000318839206992938,1742,0.581054036024016
392,0.98,500,30,20000,5,11084,11084,1422.116,49.0309467395819,0.000233423259312082,5721,0.516149404547095,3.279,43.4190198620593,0.000111099346226662,7242,0.653374233128834
393,0.98,1000,30,20000,5,14611,14611,3089.169,54.6742094784467,0.00030997505160224,7286,0.498665389090411,11.8240000000001,46.2246113939593,0.000146291398853915,11088,0.758880295667648
394,0.98,100,50,20000,5,4913,4913,1928.114,56.2719037740746,0.000291568890613103,2279,0.463871361693466,1.29600000000005,54.6387390993954,0.000224014994609001,2426,0.493791980460004
395,0.98,500,50,20000,5,13757,13757,1378.545,53.5724100349909,0.000290302367779272,6567,0.477356981900124,4.78800000000001,44.5683805101827,0.000125809394125653,9305,0.676382932325362
396,0.98,1000,50,20000,5,16402,16402,1966.222,55.0575938993953,0.000322141511773455,8569,0.52243628825753,9.55099999999993,41.2900806532342,0.000110480267263235,15394,0.938544079990245
397,0.98,100,10,30000,5,1000,1000,5315.767,106.926748339233,0.000502257877476375,773,0.773,0.608999999999469,105.275731299605,0.000469930740137126,779,0.779
398,0.98,500,10,30000,5,4989,4989,4731.06,95.2310593060315,0.000328276709431696,2897,0.580677490479054,2.25799999999981,89.1199387935803,0.000221944270403784,3035,0.608338344357587
399,0.98,1000,10,30000,5,9482,9482,4578.239,124.156805450916,0.000481707853251745,4213,0.444315545243619,3.6850000000004,116.924218919264,0.000337654263844134,4647,0.490086479645644
400,0.98,100,30,30000,5,3000,3000,4901.441,105.392706513191,0.000371534103421833,1620,0.54,1.01199999999972,103.726254957018,0.000326024794285007,1660,0.553333333333333
401,0.98,500,30,30000,5,12975,12975,4893.806,77.540196828036,0.000200110566090705,5676,0.437456647398844,4.55100000000039,71.5755253395868,0.000103701697491854,6566,0.506050096339114
402,0.98,1000,30,30000,5,18909,18896,4867.949,79.2223424136576,0.000302741882068358,8011,0.42395215918713,16.4780000000001,71.3399562564689,0.000187156566270441,10433,0.552127434377646
403,0.98,100,50,30000,5,4984,4984,4874.047,78.4087812642693,0.000277364913537803,2319,0.465288924558588,1.40700000000015,76.0248830507422,0.000220968565172397,2408,0.48314606741573
404,0.98,500,50,30000,5,17538,17614,5131.106,73.9891694056128,0.000283421605334122,7124,0.40445100488248,6.84199999999964,65.7448198159848,0.000163505540725084,8876,0.503917338480754
405,0.98,1000,50,30000,5,22543,22543,4992.015,73.0997214442312,0.000218782022858521,10031,0.4449718316107,11.2049999999999,60.5889668683832,9.47099520065553e-05,14922,0.661934968726434
406,0.9,100,10,10000,6,1000,1000,189.882,212.589116392935,0.00716397978748273,356,0.356,0.113,210.500774963131,0.00680248112345916,369,0.369
407,0.9,500,10,10000,6,4331,4331,170.445,169.815863102981,0.00393659459638007,1016,0.234587854998846,0.332999999999998,157.244431783296,0.00296766698703654,1210,0.279381205264373
408,0.9,1000,10,10000,6,6301,6301,171.331,166.331164093541,0.00428891622694083,1363,0.216314870655452,0.740000000000009,153.756070274056,0.0031053833236413,1799,0.285510236470402
409,0.9,100,30,10000,6,2880,2880,166.255,133.407298281111,0.00321833650392001,770,0.267361111111111,0.201000000000022,126.678171591507,0.00248947877647887,848,0.294444444444444
410,0.9,500,30,10000,6,7286,7286,184.27,134.160649253063,0.00287079156542858,1755,0.240872906944826,1.02500000000001,116.063564690307,0.00160792800146636,2518,0.345594290419984
411,0.9,1000,30,10000,6,8486,8486,178.032,117.108933283767,0.00257860656176778,2310,0.272213056799434,1.76599999999999,98.0922791846613,0.00139937498905929,3987,0.469832665566816
412,0.9,100,50,10000,6,4303,4290,167.913,113.611063750992,0.00317963875534133,935,0.217948717948718,0.276999999999987,106.529063878293,0.00239777091248761,1066,0.248484848484848
413,0.9,500,50,10000,6,8267,8267,203.718,117.41280126272,0.00283310547708349,2078,0.251360832224507,1.142,95.7287418848329,0.00150280878748676,3264,0.394822789403653
414,0.9,1000,50,10000,6,9086,9086,216.173,107.508006150029,0.00253056614146785,2558,0.281532027294739,2.84700000000001,88.2361837861851,0.00130806800138139,4729,0.520471054369359
415,0.9,100,10,20000,6,1000,1000,1406.955,327.921595003712,0.00521568912886705,383,0.383,0.197000000000116,330.4894422069,0.00528484774162497,390,0.39
416,0.9,500,10,20000,6,4891,4891,1499.86,257.542534625295,0.00190861439828793,1241,0.253731343283582,0.720000000000027,248.430558467045,0.00136521366820086,1366,0.279288489061542
417,0.9,1000,10,20000,6,8706,8706,1397.19,332.85917926389,0.00339518965842922,1551,0.17815299793246,1.5329999999999,321.950380291814,0.00284319076514772,1792,0.205835056283023
418,0.9,100,30,20000,6,2999,2999,1370.637,266.549960983785,0.00416417885909537,749,0.24974991663888,0.413000000000011,262.985740481038,0.00385053242778088,782,0.260753584528176
419,0.9,500,30,20000,6,11096,11096,1409.01,237.798931445782,0.00239952769754126,2136,0.192501802451334,1.50099999999998,222.085490650147,0.00174880072766592,2610,0.235219899062725
420,0.9,1000,30,20000,6,14554,14554,3038.363,199.73520749539,0.00170792753359339,2993,0.205647931840044,7.15099999999984,180.852161433227,0.00107680427548262,4032,0.277037240621135
421,0.9,100,50,20000,6,4917,4917,1363.363,224.74760239837,0.00280613507305505,1050,0.213544844417328,0.563000000000102,218.788037255851,0.00243713514595723,1122,0.228187919463087
422,0.9,500,50,20000,6,13669,13669,1358.15,210.971223749022,0.00209611285984845,2596,0.189918794352184,2.30599999999981,186.806185433853,0.00133842516978799,3391,0.248079596166508
423,0.9,1000,50,20000,6,16577,16577,1973.329,202.045844068668,0.00229933504877233,3495,0.210834288471979,4.95399999999995,171.99355395143,0.00130250914317087,5286,0.318875550461483
424,0.9,100,10,30000,6,1000,1000,5059.745,706.787136921859,0.010053329095619,342,0.342,0.314000000000306,704.720305972355,0.00987324188698702,346,0.346
425,0.9,500,10,30000,6,4986,4986,4596.112,363.00877724606,0.00202279053552601,1364,0.273565984757321,1.19300000000021,348.611062851531,0.00148738729454534,1463,0.293421580425191
426,0.9,1000,10,30000,6,9511,9511,4520.75,480.234857646034,0.00312409914419831,1653,0.173798759331301,1.59999999999945,465.372923921855,0.00261322662964603,1828,0.192198506991904
427,0.9,100,30,30000,6,3000,3000,6126.906,343.8555168718,0.00269753661638783,850,0.283333333333333,0.649999999999636,335.778818587826,0.00237881375480697,878,0.292666666666667
428,0.9,500,30,30000,6,12991,12991,5897.149,293.082078679715,0.00194923521134582,2392,0.18412747286583,3.02199999999993,279.120303646302,0.00144096964836349,2735,0.210530367177277
429,0.9,1000,30,30000,6,18937,18937,4981.503,348.00393428409,0.00178060690955661,2997,0.158261604266779,6.23999999999978,322.60428264213,0.00124510303160463,3739,0.197444156941437
430,0.9,100,50,30000,6,4981,4981,4690.284,357.91595042429,0.00218045379951681,945,0.189720939570367,0.828999999999724,353.49392852483,0.00200670380916657,986,0.197952218430034
431,0.9,500,50,30000,6,17499,17499,5202.914,303.176479563174,0.0015675692827547,2754,0.157380421738385,3.58300000000054,280.5008981052,0.00109512189556849,3295,0.188296474084233
432,0.9,1000,50,30000,6,22549,22547,4786.936,302.699575773563,0.00165877239656897,3728,0.165343504679115,5.77400000000034,275.946297427819,0.00117141508572038,4900,0.217323812480596
433,0.95,100,10,10000,6,1000,1000,175.842,118.448755102557,0.00318954082432565,514,0.514,0.180000000000007,116.033963722344,0.00285463393873009,530,0.53
434,0.95,500,10,10000,6,4322,4322,168.457,83.0946460646621,0.00252751063535106,1879,0.434752429430819,0.613,79.1938369029343,0.00198280250963612,2275,0.526376677464137
435,0.95,1000,10,10000,6,6328,6328,207.961,97.4269373058846,0.00169773387639593,2127,0.336125158027813,1.06400000000002,88.8903808998946,0.00109599680780892,2841,0.448957016434893
436,0.95,100,30,10000,6,2897,2897,201.334,71.6445257652417,0.00173927124075701,1141,0.393855712806351,0.265000000000015,69.0032794176761,0.00135632506353167,1244,0.429409734207801
437,0.95,500,30,10000,6,7249,7249,180.394,62.9351941635533,0.00127452424122865,2905,0.400744930335219,1.27600000000001,52.7809262755558,0.000581702759562819,4507,0.621740929783418
438,0.95,1000,30,10000,6,8472,8472,179.992,72.1697982984012,0.0014646311490859,3490,0.411945231350331,1.92700000000002,55.9322100291616,0.000601831252730056,6764,0.798394711992446
439,0.95,100,50,10000,6,4315,4315,178.477,66.2390654182512,0.00139190118965993,1452,0.336500579374276,0.554000000000002,62.0301767726708,0.001001306509402,1662,0.385168018539977
440,0.95,500,50,10000,6,8238,8238,188.68,64.8434628757138,0.00126178443244263,3230,0.392085457635348,2.36099999999999,49.4569195110648,0.000497555533489402,5739,0.696649672250546
441,0.95,1000,50,10000,6,9045,9045,214.73,60.669791445942,0.00119599215793986,4079,0.450967385295743,3.405,44.4201909462621,0.000405604632402135,9500,1.05030403537866
442,0.95,100,10,20000,6,1000,1000,1382.187,242.644112297456,0.00509038485753599,570,0.57,0.300000000000182,244.037390631409,0.00510895844692871,579,0.579
443,0.95,500,10,20000,6,4909,4909,1501.328,150.700577022513,0.00123281346533066,1934,0.393970258708495,0.847999999999956,144.288705365907,0.000869152075184454,2120,0.431859849256468
444,0.95,1000,10,20000,6,8717,8717,1379.562,158.055784007288,0.00132590972166047,2752,0.315704944361592,1.74900000000002,148.965786936906,0.000888568553623959,3214,0.368704829643226
445,0.95,100,30,20000,6,2999,2999,1358.088,158.471854719435,0.00126060461143473,1167,0.389129709903301,0.629999999999882,156.998880796315,0.00109094677202004,1215,0.405135045015005
446,0.95,500,30,20000,6,11051,11051,1359.084,144.484076462335,0.00135538903068388,3383,0.306126142430549,2.14800000000014,132.935781278565,0.000872151405188149,4202,0.380237082616958
447,0.95,1000,30,20000,6,14583,14583,3040.889,120.962355662354,0.000929984316746957,4851,0.332647603373791,8.97200000000021,103.548600966679,0.000471785468074359,6985,0.47898237674004
448,0.95,100,50,20000,6,4911,4911,1373.24,114.884734211157,0.000779393308129039,1525,0.310527387497455,0.857999999999947,112.088815897766,0.000636352724199929,1625,0.330889839136632
449,0.95,500,50,20000,6,13708,13708,1362.13,102.842899692777,0.000637875694028067,4181,0.305004377006128,3.24800000000005,91.5771534626006,0.000326113210906254,5553,0.405091917128684
450,0.95,1000,50,20000,6,16524,16524,1955.396,103.092357761569,0.000731591222063566,5769,0.349128540305011,7.27099999999996,86.6279932486792,0.000363236507072595,9177,0.555374001452433
451,0.95,100,10,30000,6,1000,1000,4915.082,235.995654884737,0.00119428110629172,560,0.56,0.440999999999804,232.214921946042,0.00107754994673392,565,0.565
452,0.95,500,10,30000,6,4990,4990,4617.446,284.102061414835,0.00200684598792511,1924,0.385571142284569,1.45899999999983,283.865803970319,0.0018159990336799,2034,0.407615230460922
453,0.95,1000,10,30000,6,9506,9506,4810.892,228.007508735092,0.00144087441746932,3025,0.318220071533768,2.59000000000015,217.706762827613,0.00108067040784365,3358,0.353250578581948
454,0.95,100,30,30000,6,3000,3000,5946.789,172.468043888933,0.00103092450377762,1277,0.425666666666667,1.80799999999999,169.246729745425,0.000903402020801192,1314,0.438
455,0.95,500,30,30000,6,12975,12975,5797.664,186.626616973865,0.00100347246326171,3739,0.288169556840077,3.80400000000009,177.450629001847,0.00070848749283936,4316,0.332639691714836
456,0.95,1000,30,30000,6,18896,18896,4812.87,187.738125102988,0.0010097081122632,5037,0.266564352243861,7.10400000000027,171.981137335102,0.000667849206208659,6406,0.339013547840813
457,0.95,100,50,30000,6,4984,4984,4646.448,145.698667199179,0.000544604762530598,1570,0.315008025682183,1.31999999999971,141.842304894961,0.000440263614248537,1637,0.328451043338684
458,0.95,500,50,30000,6,17442,17442,4587.353,148.384970064428,0.000717608862135788,4901,0.280988418759317,5.13000000000011,134.374129947483,0.000412318532085898,6045,0.346577227382181
459,0.95,1000,50,30000,6,22562,22562,4759.431,149.044277283444,0.000736109940053131,6855,0.303829447743994,8.51600000000053,129.792930637438,0.000394885277889334,9748,0.432053895931212
460,0.98,100,10,10000,6,1000,1000,173.105,46.4587387828998,0.000656198078901604,711,0.711,0.191000000000003,44.7375489144083,0.000531242995964187,729,0.729
461,0.98,500,10,10000,6,4315,4315,163.374,43.5537720706115,0.00093916066935551,2478,0.574275782155272,0.603000000000009,38.9342883904385,0.000617408307511558,2934,0.679953650057937
462,0.98,1000,10,10000,6,6364,6364,206.283,38.074127540642,0.000466869684186744,3523,0.553582652419862,1.50700000000001,32.7379589307695,0.000242888780352946,4891,0.768541797611565
463,0.98,100,30,10000,6,2903,2903,199.303,33.9221717180388,0.000510476361138768,1580,0.544264553909748,0.447000000000003,32.4793739912826,0.000375779479625193,1719,0.59214605580434
464,0.98,500,30,10000,6,7305,7305,179.324,27.8362600574245,0.000281494091221357,4177,0.571800136892539,1.41099999999997,22.9743566759037,0.000120618457748356,6560,0.898015058179329
465,0.98,1000,30,10000,6,8485,8485,177.572,34.0390014270252,0.000507924287906136,5151,0.607071302298173,2.755,24.8610585251372,0.000171232539000754,11078,1.30559811431939
466,0.98,100,50,10000,6,4344,4344,175.021,26.7322312447262,0.000334876842979059,2170,0.499539594843462,0.429000000000002,23.952638322225,0.000198491146686908,2488,0.572744014732965
467,0.98,500,50,10000,6,8284,8271,186.133,30.3624288287782,0.000375252831497308,4637,0.560633538870753,2.63199999999998,22.1274434968279,0.000125871438386493,8811,1.06528835690968
468,0.98,1000,50,10000,6,9065,9065,173.289,32.0703649296049,0.000462259831968681,5557,0.613017098731384,3.83000000000001,21.1752715180746,0.000119296248835776,14708,1.62250413678985
469,0.98,100,10,20000,6,1000,1000,1306.204,121.802933871449,0.00146797517090025,712,0.712,0.279999999999973,119.953635239498,0.00138277033214995,720,0.72
470,0.98,500,10,20000,6,4918,4918,1531.86,75.3120894077213,0.000473023892850644,2686,0.546156974379829,1.16999999999985,68.0886578274534,0.000271406032877453,2896,0.588857259048394
471,0.98,1000,10,20000,6,8613,8613,1408.275,86.7254084800794,0.000631395175498706,3897,0.452455590386625,2.26600000000008,78.8708923964721,0.000385286919671102,4548,0.528039010797631
472,0.98,100,30,20000,6,2995,2995,1367.63,47.4754948138463,0.000210546091951702,1722,0.574958263772955,0.883000000000038,45.9813978968921,0.000159788054207244,1787,0.596661101836394
473,0.98,500,30,20000,6,10987,10987,1339.313,52.7886622120946,0.000230199155764943,5277,0.480294893965596,3.36000000000013,47.6885185559176,0.000116927124948041,6661,0.606261945936106
474,0.98,1000,30,20000,6,14651,14651,1556.064,66.130789123065,0.000484560152848701,6994,0.4773735581189,6.15999999999985,55.0693496671736,0.000249331118175489,10525,0.718380997884103
